"imod","pr_seed","voucher","or","lowor","upor","mi_seed","log_or","log_lowor","log_upor","Intercept","Age","SEXF","RHISP","RBLK","ROTH","PT41","PT42","PT43","PT44","PT45","PT46","PT48","PT50","PT50_1","PT51","PT55","PT209","PT211","PT212","PT213","PT214","PT233","PT237"
8,123,"RA_GRP_EXP",2.00153,0.92219,4.34417,524236,0.69391,-0.08101,1.46884,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_EXP",2.31773,0.98771,5.43874,524237,0.84059,-0.01237,1.69355,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_EXP",2.22435,0.98954,5.00004,524238,0.79946,-0.01052,1.60945,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123,"RA_GRP_EXP",1.99974,0.90538,4.41690,524239,0.69302,-0.09941,1.48544,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",3.31702,1.62777,6.75929,524230,1.19907,0.48721,1.91092,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",3.39583,1.64391,7.01480,524231,1.22255,0.49708,1.94802,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",3.45070,1.68908,7.04958,524232,1.23858,0.52419,1.95297,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",2.69286,1.30521,5.55581,524233,0.99060,0.26637,1.71484,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",3.25490,1.47800,7.16803,524234,1.18016,0.39069,1.96963,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",2.48090,1.14426,5.37889,524235,0.90862,0.13476,1.68248,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",2.32540,1.10171,4.90826,524236,0.84389,0.09686,1.59092,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",2.57979,1.14685,5.80312,524237,0.94771,0.13702,1.75840,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",2.60156,1.19608,5.65859,524238,0.95611,0.17905,1.73317,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
8,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.11000,0.95754,4.64952,524230,0.74669,-0.04339,1.53676,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.16122,0.96177,4.85655,524231,0.77067,-0.03898,1.58033,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.20009,1.01868,4.75160,524232,0.78850,0.01851,1.55848,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",1.71259,0.79527,3.68805,524233,0.53801,-0.22908,1.30510,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.02829,0.86551,4.75323,524234,0.70719,-0.14444,1.55882,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.03027,0.92643,4.44933,524235,0.70817,-0.07641,1.49275,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",1.99258,0.92344,4.29955,524236,0.68943,-0.07965,1.45851,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.11066,0.91928,4.84607,524237,0.74700,-0.08416,1.57817,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",2.17622,0.98915,4.78786,524238,0.77759,-0.01091,1.56608,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123,"RA_GRP_EXP",1.94007,0.90619,4.15352,524239,0.66272,-0.09851,1.42396,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,12345,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,123456,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524230,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524231,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524232,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524233,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524234,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524235,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524236,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524237,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524238,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
9,1234567,"RA_GRP_EXP",2.22090,1.03299,4.77487,524239,0.79791,0.03245,1.56337,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",123,"RA_GRP_EXP",2.50610,1.16246,5.40276,524232,0.91873,0.15054,1.68691,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",123,"RA_GRP_EXP",2.18670,1.02534,4.66349,524239,0.78239,0.02503,1.53976,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",1234,"RA_GRP_EXP",2.69769,1.27666,5.70043,524232,0.99240,0.24425,1.74054,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",12345,"RA_GRP_EXP",3.38558,1.65441,6.92826,524232,1.21953,0.50344,1.93561,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",123456,"RA_GRP_EXP",3.49343,1.69799,7.18733,524232,1.25088,0.52945,1.97232,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S40",1234567,"RA_GRP_EXP",3.20390,1.57491,6.51780,524232,1.16437,0.45420,1.87454,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",123,"RA_GRP_EXP",2.50223,1.16570,5.37116,524232,0.91718,0.15332,1.68104,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",1234,"RA_GRP_EXP",2.70735,1.27134,5.76537,524232,0.99597,0.24007,1.75187,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",12345,"RA_GRP_EXP",3.38558,1.65441,6.92826,524232,1.21953,0.50344,1.93561,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",123456,"RA_GRP_EXP",3.42592,1.64699,7.12629,524232,1.23137,0.49895,1.96379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R0S99",1234567,"RA_GRP_EXP",3.16841,1.53298,6.54856,524232,1.15323,0.42721,1.87925,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",123,"RA_GRP_EXP",2.52903,1.18300,5.40655,524232,0.92783,0.16806,1.68761,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",1234,"RA_GRP_EXP",3.45738,1.68830,7.08021,524232,1.24051,0.52372,1.95730,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",12345,"RA_GRP_EXP",3.22617,1.56558,6.64815,524232,1.17130,0.44826,1.89434,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",123456,"RA_GRP_EXP",3.27476,1.56448,6.85468,524232,1.18624,0.44756,1.92493,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S40",1234567,"RA_GRP_EXP",2.88237,1.38542,5.99678,524232,1.05861,0.32601,1.79122,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",123,"RA_GRP_EXP",2.48102,1.16236,5.29566,524232,0.90867,0.15046,1.66689,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",1234,"RA_GRP_EXP",3.45070,1.68908,7.04958,524232,1.23858,0.52419,1.95297,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",12345,"RA_GRP_EXP",3.22617,1.56558,6.64815,524232,1.17130,0.44826,1.89434,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",123456,"RA_GRP_EXP",4.09885,1.93630,8.67665,524232,1.41071,0.66078,2.16064,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A0R1S99",1234567,"RA_GRP_EXP",3.55842,1.63710,7.73466,524232,1.26932,0.49292,2.04571,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",123,"RA_GRP_EXP",2.52905,1.18300,5.40668,524232,0.92784,0.16805,1.68764,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",1234,"RA_GRP_EXP",3.45738,1.68830,7.08021,524232,1.24051,0.52372,1.95730,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",12345,"RA_GRP_EXP",3.22617,1.56558,6.64815,524232,1.17130,0.44826,1.89434,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",123456,"RA_GRP_EXP",3.42599,1.64702,7.12647,524232,1.23139,0.49897,1.96382,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"A1R0S40",1234567,"RA_GRP_EXP",2.85211,1.36999,5.93766,524232,1.04806,0.31480,1.78132,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
